id;analyzed_depth;analyzed_multi_qubit_gate_depth;analyzed_number_of_measurement_operations;analyzed_number_of_multi_qubit_gates;analyzed_number_of_single_qubit_gates;analyzed_total_number_of_operations;analyzed_width;avg_multi_qubit_gate_error;avg_multi_qubit_gate_time;avg_readout_error;avg_single_qubit_gate_error;avg_single_qubit_gate_time;circuit_name;compiler;max_gate_time;provider;qpu;qubit_count;simulator;t1;t2;time;qpu_selection_job_id;queue_size;transpiled_circuit;transpiled_language;original_circuit_result_id;predicted_histogram_intersection_value;job_start_time;job_end_time;threshold;original_width;original_depth;original_multi_qubit_gate_depth;original_total_number_of_operations;original_number_of_single_qubit_gates;original_number_of_multi_qubit_gates;original_number_of_measurement_operations
c5aad80c-0fdf-4684-8b63-c72e26b3cef0;14;6;2;6;13;21;3;0;0;0;0;0;Grover SAT Qiskit;qiskit;0;ibmq;ibmq_qasm_simulator;32;true;0;0;2023-02-13 17:13:57.655977;2ed3000d-f52e-4414-b83c-874185fed350;2;33750;openqasm;7747999c-19bc-4ef0-8b6a-12aa33c34ba8;;17:13:55.201249Z;17:15:21.821344Z;0;3;14;6;21;13;6;2
af6e4f50-5a14-429f-a9f9-7e42d91cff4a;29;9;2;9;34;45;3;0.010532722;38.755.554;0.03448;0.000289049;26.666.666;Grover SAT Qiskit;pytket;48.355.554;ibmq;ibmq_lima;5;false;77441.73;88.351.195;2023-02-13 17:13:57.666152;2ed3000d-f52e-4414-b83c-874185fed350;40;33751;OpenQASM;7747999c-19bc-4ef0-8b6a-12aa33c34ba8;0.7511853;17:13:55.201249Z;17:15:21.821344Z;0;3;14;6;21;13;6;2
96a456bf-c09a-4916-8fec-10aa22a9b25a;27;7;2;7;34;43;3;0.010532722;38.755.554;0.03448;0.000289049;26.666.666;Grover SAT Qiskit;qiskit;48.355.554;ibmq;ibmq_lima;5;false;77441.73;88.351.195;2023-02-13 17:13:57.667300;2ed3000d-f52e-4414-b83c-874185fed350;40;33752;openqasm;7747999c-19bc-4ef0-8b6a-12aa33c34ba8;0.6695935;17:13:55.201249Z;17:15:21.821344Z;0;3;14;6;21;13;6;2
4dc1da3f-6bee-45cb-9d65-8a76a530f003;27;9;2;9;34;45;3;0.010077906;5.137.778;0.02314;0.000193246;26.666.666;Grover SAT Qiskit;pytket;7.751.111;ibmq;ibmq_belem;5;false;82.227.195;109441.3;2023-02-13 17:13:57.668508;2ed3000d-f52e-4414-b83c-874185fed350;39;33753;OpenQASM;7747999c-19bc-4ef0-8b6a-12aa33c34ba8;0.75770456;17:13:55.201249Z;17:15:21.821344Z;0;3;14;6;21;13;6;2
20b69ad4-a727-479a-89c5-4a2685ccfbbe;27;9;2;9;29;40;3;0.010077906;5.137.778;0.02314;0.000193246;26.666.666;Grover SAT Qiskit;qiskit;7.751.111;ibmq;ibmq_belem;5;false;82.227.195;109441.3;2023-02-13 17:13:57.669130;2ed3000d-f52e-4414-b83c-874185fed350;39;33754;openqasm;7747999c-19bc-4ef0-8b6a-12aa33c34ba8;0.7279216;17:13:55.201249Z;17:15:21.821344Z;0;3;14;6;21;13;6;2
fd0d6fa5-9feb-49b2-83d1-bfa3e0fe0131;27;9;2;9;34;45;3;0.008876185;27.733.334;0.0454;0.000227056;26.666.666;Grover SAT Qiskit;pytket;33.422.223;ibmq;ibmq_quito;5;false;80774.33;88874.72;2023-02-13 17:13:57.670564;2ed3000d-f52e-4414-b83c-874185fed350;63;33755;OpenQASM;7747999c-19bc-4ef0-8b6a-12aa33c34ba8;0.76353884;17:13:55.201249Z;17:15:21.821344Z;0;3;14;6;21;13;6;2
30458b15-d3e7-41a2-813b-6fcfec527d0b;27;9;2;9;29;40;3;0.008876185;27.733.334;0.0454;0.000227056;26.666.666;Grover SAT Qiskit;qiskit;33.422.223;ibmq;ibmq_quito;5;false;80774.33;88874.72;2023-02-13 17:13:57.672523;2ed3000d-f52e-4414-b83c-874185fed350;63;33756;openqasm;7747999c-19bc-4ef0-8b6a-12aa33c34ba8;0.6897171;17:13:55.201249Z;17:15:21.821344Z;0;3;14;6;21;13;6;2
6a29ee0c-aa0c-4211-90cd-414acf9ac7a6;29;9;2;9;34;45;3;0.006986336;35.022.223;0.02058;0.000222505;26.666.666;Grover SAT Qiskit;pytket;46.933.334;ibmq;ibmq_manila;5;false;199525.42;61.833.055;2023-02-13 17:13:57.679148;2ed3000d-f52e-4414-b83c-874185fed350;46;33757;OpenQASM;7747999c-19bc-4ef0-8b6a-12aa33c34ba8;0.7943103;17:13:55.201249Z;17:15:21.821344Z;0;3;14;6;21;13;6;2
c34adbac-8d56-44d5-9034-d424d965d1b7;29;7;2;7;35;44;3;0.006986336;35.022.223;0.02058;0.000222505;26.666.666;Grover SAT Qiskit;qiskit;46.933.334;ibmq;ibmq_manila;5;false;199525.42;61.833.055;2023-02-13 17:13:57.679619;2ed3000d-f52e-4414-b83c-874185fed350;46;33758;openqasm;7747999c-19bc-4ef0-8b6a-12aa33c34ba8;0.7596521;17:13:55.201249Z;17:15:21.821344Z;0;3;14;6;21;13;6;2
e58546dc-7d5d-4b9e-9b8e-53f2fe0d4895;27;9;2;9;34;45;3;0.17723341;28.918.518;0.041814286;0.001109305;26.666.666;Grover SAT Qiskit;pytket;3.911.111;ibmq;ibm_nairobi;7;false;112.029.445;77633.33;2023-02-13 17:13:57.691697;2ed3000d-f52e-4414-b83c-874185fed350;529;33759;OpenQASM;7747999c-19bc-4ef0-8b6a-12aa33c34ba8;0.7622046;17:13:55.201249Z;17:15:21.821344Z;0;3;14;6;21;13;6;2
977513e6-8428-4e09-b1d7-73a71c3a4476;26;7;2;7;33;42;3;0.17723341;28.918.518;0.041814286;0.001109305;26.666.666;Grover SAT Qiskit;qiskit;3.911.111;ibmq;ibm_nairobi;7;false;112.029.445;77633.33;2023-02-13 17:13:57.692222;2ed3000d-f52e-4414-b83c-874185fed350;529;33760;openqasm;7747999c-19bc-4ef0-8b6a-12aa33c34ba8;0.65671635;17:13:55.201249Z;17:15:21.821344Z;0;3;14;6;21;13;6;2
52b9566b-af96-4a80-9894-933f1be5eab7;29;9;2;9;34;45;3;0.007672268;28.977.777;0.042985715;0.000197488;26.666.666;Grover SAT Qiskit;pytket;3.768.889;ibmq;ibm_oslo;7;false;124.597.836;87725.29;2023-02-13 17:13:57.692962;2ed3000d-f52e-4414-b83c-874185fed350;65;33761;OpenQASM;7747999c-19bc-4ef0-8b6a-12aa33c34ba8;0.77441406;17:13:55.201249Z;17:15:21.821344Z;0;3;14;6;21;13;6;2
07cc6fb3-c6a8-4f84-af21-909156d320b5;26;9;2;9;26;37;3;0.007672268;28.977.777;0.042985715;0.000197488;26.666.666;Grover SAT Qiskit;qiskit;3.768.889;ibmq;ibm_oslo;7;false;124.597.836;87725.29;2023-02-13 17:13:57.693490;2ed3000d-f52e-4414-b83c-874185fed350;65;33762;openqasm;7747999c-19bc-4ef0-8b6a-12aa33c34ba8;0.7343543;17:13:55.201249Z;17:15:21.821344Z;0;3;14;6;21;13;6;2
250bf756-2622-4c09-bb81-0c936fac1310;14;6;2;6;13;21;3;0;0;0;0;0;Grover SAT Qiskit;qiskit;0;ibmq;ibmq_qasm_simulator;32;true;0;0;2023-02-13 17:29:21.888332;acb5d51d-fc4b-4ec3-a4d1-1a1e93dc1ce9;2;33764;openqasm;7695a516-ee14-4008-81b5-0b2d469cfee3;;17:29:20.367245Z;17:30:50.566244Z;0;3;14;6;21;13;6;2
12241aaa-0c4a-4028-8418-0ae8355cf097;29;9;2;9;34;45;3;0.010532722;38.755.554;0.03448;0.000289049;26.666.666;Grover SAT Qiskit;pytket;48.355.554;ibmq;ibmq_lima;5;false;77441.73;88.351.195;2023-02-13 17:29:21.889204;acb5d51d-fc4b-4ec3-a4d1-1a1e93dc1ce9;40;33765;OpenQASM;7695a516-ee14-4008-81b5-0b2d469cfee3;0.7511936;17:29:20.367245Z;17:30:50.566244Z;0;3;14;6;21;13;6;2
c48146cf-d3a9-4171-a3ae-30c5ea3b0a74;26;9;2;9;26;37;3;0.010532722;38.755.554;0.03448;0.000289049;26.666.666;Grover SAT Qiskit;qiskit;48.355.554;ibmq;ibmq_lima;5;false;77441.73;88.351.195;2023-02-13 17:29:21.889533;acb5d51d-fc4b-4ec3-a4d1-1a1e93dc1ce9;40;33766;openqasm;7695a516-ee14-4008-81b5-0b2d469cfee3;0.67714846;17:29:20.367245Z;17:30:50.566244Z;0;3;14;6;21;13;6;2
aed3c7db-07eb-4a4c-811a-3518be549db8;27;9;2;9;34;45;3;0.010077906;5.137.778;0.02314;0.000193246;26.666.666;Grover SAT Qiskit;pytket;7.751.111;ibmq;ibmq_belem;5;false;82.227.195;109441.3;2023-02-13 17:29:21.890164;acb5d51d-fc4b-4ec3-a4d1-1a1e93dc1ce9;39;33767;OpenQASM;7695a516-ee14-4008-81b5-0b2d469cfee3;0.7574878;17:29:20.367245Z;17:30:50.566244Z;0;3;14;6;21;13;6;2
20bcc1bc-cb77-4144-9d19-a38e62afb799;29;7;2;7;35;44;3;0.010077906;5.137.778;0.02314;0.000193246;26.666.666;Grover SAT Qiskit;qiskit;7.751.111;ibmq;ibmq_belem;5;false;82.227.195;109441.3;2023-02-13 17:29:21.890479;acb5d51d-fc4b-4ec3-a4d1-1a1e93dc1ce9;39;33768;openqasm;7695a516-ee14-4008-81b5-0b2d469cfee3;0.72496486;17:29:20.367245Z;17:30:50.566244Z;0;3;14;6;21;13;6;2
056384e3-0bee-4103-8a1d-81b5a344d216;27;9;2;9;34;45;3;0.008876185;27.733.334;0.0454;0.000227056;26.666.666;Grover SAT Qiskit;pytket;33.422.223;ibmq;ibmq_quito;5;false;80774.33;88874.72;2023-02-13 17:29:21.890904;acb5d51d-fc4b-4ec3-a4d1-1a1e93dc1ce9;63;33769;OpenQASM;7695a516-ee14-4008-81b5-0b2d469cfee3;0.7630908;17:29:20.367245Z;17:30:50.566244Z;0;3;14;6;21;13;6;2
3af04c45-57b2-4825-8975-4573c9644901;26;7;2;7;33;42;3;0.008876185;27.733.334;0.0454;0.000227056;26.666.666;Grover SAT Qiskit;qiskit;33.422.223;ibmq;ibmq_quito;5;false;80774.33;88874.72;2023-02-13 17:29:21.891336;acb5d51d-fc4b-4ec3-a4d1-1a1e93dc1ce9;63;33770;openqasm;7695a516-ee14-4008-81b5-0b2d469cfee3;0.6993832;17:29:20.367245Z;17:30:50.566244Z;0;3;14;6;21;13;6;2
278a5ca9-ec9e-4001-af44-b8a9da48940b;29;9;2;9;34;45;3;0.006986336;35.022.223;0.02058;0.000222505;26.666.666;Grover SAT Qiskit;pytket;46.933.334;ibmq;ibmq_manila;5;false;199525.42;61.833.055;2023-02-13 17:29:21.892277;acb5d51d-fc4b-4ec3-a4d1-1a1e93dc1ce9;46;33771;OpenQASM;7695a516-ee14-4008-81b5-0b2d469cfee3;0.7974976;17:29:20.367245Z;17:30:50.566244Z;0;3;14;6;21;13;6;2
d7ab5265-c6ec-40e6-a98b-9e8c6b29d7dd;26;7;2;7;33;42;3;0.006986336;35.022.223;0.02058;0.000222505;26.666.666;Grover SAT Qiskit;qiskit;46.933.334;ibmq;ibmq_manila;5;false;199525.42;61.833.055;2023-02-13 17:29:21.892677;acb5d51d-fc4b-4ec3-a4d1-1a1e93dc1ce9;46;33772;openqasm;7695a516-ee14-4008-81b5-0b2d469cfee3;0.7565706;17:29:20.367245Z;17:30:50.566244Z;0;3;14;6;21;13;6;2
395d3ec5-435f-4664-ba17-43e3b1d96042;27;9;2;9;34;45;3;0.17723341;28.918.518;0.041814286;0.001109305;26.666.666;Grover SAT Qiskit;pytket;3.911.111;ibmq;ibm_nairobi;7;false;112.029.445;77633.33;2023-02-13 17:29:21.893179;acb5d51d-fc4b-4ec3-a4d1-1a1e93dc1ce9;529;33773;OpenQASM;7695a516-ee14-4008-81b5-0b2d469cfee3;0.7654587;17:29:20.367245Z;17:30:50.566244Z;0;3;14;6;21;13;6;2
60674e7d-8253-4fe3-866b-319efca5b8fd;29;7;2;7;35;44;3;0.17723341;28.918.518;0.041814286;0.001109305;26.666.666;Grover SAT Qiskit;qiskit;3.911.111;ibmq;ibm_nairobi;7;false;112.029.445;77633.33;2023-02-13 17:29:21.893580;acb5d51d-fc4b-4ec3-a4d1-1a1e93dc1ce9;529;33774;openqasm;7695a516-ee14-4008-81b5-0b2d469cfee3;0.6419513;17:29:20.367245Z;17:30:50.566244Z;0;3;14;6;21;13;6;2
7be17499-6a52-428b-84e5-1f9fdbedda36;29;9;2;9;34;45;3;0.007672268;28.977.777;0.042985715;0.000197488;26.666.666;Grover SAT Qiskit;pytket;3.768.889;ibmq;ibm_oslo;7;false;124.597.836;87725.29;2023-02-13 17:29:21.894000;acb5d51d-fc4b-4ec3-a4d1-1a1e93dc1ce9;65;33775;OpenQASM;7695a516-ee14-4008-81b5-0b2d469cfee3;0.77385134;17:29:20.367245Z;17:30:50.566244Z;0;3;14;6;21;13;6;2
ea8ce74a-f656-413d-94eb-c13619523de6;27;7;2;7;34;43;3;0.007672268;28.977.777;0.042985715;0.000197488;26.666.666;Grover SAT Qiskit;qiskit;3.768.889;ibmq;ibm_oslo;7;false;124.597.836;87725.29;2023-02-13 17:29:21.894266;acb5d51d-fc4b-4ec3-a4d1-1a1e93dc1ce9;65;33776;openqasm;7695a516-ee14-4008-81b5-0b2d469cfee3;0.7391694;17:29:20.367245Z;17:30:50.566244Z;0;3;14;6;21;13;6;2
cb6186b3-5012-4729-96db-048f2d56019c;14;6;2;6;13;21;3;0;0;0;0;0;Grover SAT Qiskit;qiskit;0;ibmq;ibmq_qasm_simulator;32;true;0;0;2023-02-13 17:31:26.333840;e6ca5d56-ad66-474d-9113-5f9e11d19823;2;33778;openqasm;2cc2e88b-9698-4f77-848e-c6a1bac75916;;17:31:25.028898Z;17:31:25.028898Z;0;3;14;6;21;13;6;2
fcdfd277-4b66-4802-b3db-02bb3b109db8;29;9;2;9;34;45;3;0.010532722;38.755.554;0.03448;0.000289049;26.666.666;Grover SAT Qiskit;pytket;48.355.554;ibmq;ibmq_lima;5;false;77441.73;88.351.195;2023-02-13 17:31:26.334413;e6ca5d56-ad66-474d-9113-5f9e11d19823;40;33779;OpenQASM;2cc2e88b-9698-4f77-848e-c6a1bac75916;0.75151247;17:31:25.028898Z;17:31:25.028898Z;0;3;14;6;21;13;6;2
700f4e9f-b96b-4ed9-85f8-abd56dd1bcfe;27;9;2;9;29;40;3;0.010532722;38.755.554;0.03448;0.000289049;26.666.666;Grover SAT Qiskit;qiskit;48.355.554;ibmq;ibmq_lima;5;false;77441.73;88.351.195;2023-02-13 17:31:26.335101;e6ca5d56-ad66-474d-9113-5f9e11d19823;40;33780;openqasm;2cc2e88b-9698-4f77-848e-c6a1bac75916;0.6772766;17:31:25.028898Z;17:31:25.028898Z;0;3;14;6;21;13;6;2
2f6a19e2-9ca6-4999-bdc8-854d6e783a23;27;9;2;9;34;45;3;0.010077906;5.137.778;0.02314;0.000193246;26.666.666;Grover SAT Qiskit;pytket;7.751.111;ibmq;ibmq_belem;5;false;82.227.195;109441.3;2023-02-13 17:31:26.335794;e6ca5d56-ad66-474d-9113-5f9e11d19823;39;33781;OpenQASM;2cc2e88b-9698-4f77-848e-c6a1bac75916;0.75218505;17:31:25.028898Z;17:31:25.028898Z;0;3;14;6;21;13;6;2
b60beaba-c8f6-45c1-865c-12b26a92c747;27;9;2;9;29;40;3;0.010077906;5.137.778;0.02314;0.000193246;26.666.666;Grover SAT Qiskit;qiskit;7.751.111;ibmq;ibmq_belem;5;false;82.227.195;109441.3;2023-02-13 17:31:26.336192;e6ca5d56-ad66-474d-9113-5f9e11d19823;39;33782;openqasm;2cc2e88b-9698-4f77-848e-c6a1bac75916;0.72841185;17:31:25.028898Z;17:31:25.028898Z;0;3;14;6;21;13;6;2
81cf1a29-af10-41da-9edc-5ca191668c50;27;9;2;9;34;45;3;0.008876185;27.733.334;0.0454;0.000227056;26.666.666;Grover SAT Qiskit;pytket;33.422.223;ibmq;ibmq_quito;5;false;80774.33;88874.72;2023-02-13 17:31:26.336812;e6ca5d56-ad66-474d-9113-5f9e11d19823;63;33783;OpenQASM;2cc2e88b-9698-4f77-848e-c6a1bac75916;0.7666809;17:31:25.028898Z;17:31:25.028898Z;0;3;14;6;21;13;6;2
6ff9c4e3-5d83-408d-9603-015aea848f33;27;9;2;9;29;40;3;0.008876185;27.733.334;0.0454;0.000227056;26.666.666;Grover SAT Qiskit;qiskit;33.422.223;ibmq;ibmq_quito;5;false;80774.33;88874.72;2023-02-13 17:31:26.337147;e6ca5d56-ad66-474d-9113-5f9e11d19823;63;33784;openqasm;2cc2e88b-9698-4f77-848e-c6a1bac75916;0.6991681;17:31:25.028898Z;17:31:25.028898Z;0;3;14;6;21;13;6;2
4d4cc80a-f859-4c26-91bb-3d1d1622d8e9;29;9;2;9;34;45;3;0.006986336;35.022.223;0.02058;0.000222505;26.666.666;Grover SAT Qiskit;pytket;46.933.334;ibmq;ibmq_manila;5;false;199525.42;61.833.055;2023-02-13 17:31:26.337925;e6ca5d56-ad66-474d-9113-5f9e11d19823;46;33785;OpenQASM;2cc2e88b-9698-4f77-848e-c6a1bac75916;0.7979324;17:31:25.028898Z;17:31:25.028898Z;0;3;14;6;21;13;6;2
cb455afd-90c7-40df-b9c7-170673c00ad3;26;7;2;7;33;42;3;0.006986336;35.022.223;0.02058;0.000222505;26.666.666;Grover SAT Qiskit;qiskit;46.933.334;ibmq;ibmq_manila;5;false;199525.42;61.833.055;2023-02-13 17:31:26.338266;e6ca5d56-ad66-474d-9113-5f9e11d19823;46;33786;openqasm;2cc2e88b-9698-4f77-848e-c6a1bac75916;0.75379705;17:31:25.028898Z;17:31:25.028898Z;0;3;14;6;21;13;6;2
e11288d9-2b01-4d1e-9b7b-b85b35aeb657;27;9;2;9;34;45;3;0.17723341;28.918.518;0.041814286;0.001109305;26.666.666;Grover SAT Qiskit;pytket;3.911.111;ibmq;ibm_nairobi;7;false;112.029.445;77633.33;2023-02-13 17:31:26.338771;e6ca5d56-ad66-474d-9113-5f9e11d19823;529;33787;OpenQASM;2cc2e88b-9698-4f77-848e-c6a1bac75916;0.76770836;17:31:25.028898Z;17:31:25.028898Z;0;3;14;6;21;13;6;2
b0e0acd1-0f43-45e7-bfe4-bc1762e5e8c0;27;9;2;9;29;40;3;0.17723341;28.918.518;0.041814286;0.001109305;26.666.666;Grover SAT Qiskit;qiskit;3.911.111;ibmq;ibm_nairobi;7;false;112.029.445;77633.33;2023-02-13 17:31:26.339173;e6ca5d56-ad66-474d-9113-5f9e11d19823;529;33788;openqasm;2cc2e88b-9698-4f77-848e-c6a1bac75916;0.65649444;17:31:25.028898Z;17:31:25.028898Z;0;3;14;6;21;13;6;2
76289f5c-3c2d-453c-85d6-257b846dc29a;29;9;2;9;34;45;3;0.007672268;28.977.777;0.042985715;0.000197488;26.666.666;Grover SAT Qiskit;pytket;3.768.889;ibmq;ibm_oslo;7;false;124.597.836;87725.29;2023-02-13 17:31:26.339924;e6ca5d56-ad66-474d-9113-5f9e11d19823;65;33789;OpenQASM;2cc2e88b-9698-4f77-848e-c6a1bac75916;0.77690834;17:31:25.028898Z;17:31:25.028898Z;0;3;14;6;21;13;6;2
d3d6e329-4b73-40a5-bf28-158c2565b792;26;9;2;9;26;37;3;0.007672268;28.977.777;0.042985715;0.000197488;26.666.666;Grover SAT Qiskit;qiskit;3.768.889;ibmq;ibm_oslo;7;false;124.597.836;87725.29;2023-02-13 17:31:26.340253;e6ca5d56-ad66-474d-9113-5f9e11d19823;65;33790;openqasm;2cc2e88b-9698-4f77-848e-c6a1bac75916;0.73831666;17:31:25.028898Z;17:31:25.028898Z;0;3;14;6;21;13;6;2
4354003a-9cca-4c0f-ad6c-122dc66f514f;14;6;2;6;13;21;3;0;0;0;0;0;Grover SAT Qiskit;qiskit;0;ibmq;ibmq_qasm_simulator;32;true;0;0;2023-02-13 17:33:27.123962;ead0d92f-64fa-4c42-979c-fb75b7f4d66b;2;33792;openqasm;ae10971c-2bd2-41c0-8e1c-56745720d85e;;17:33:25.849826Z;17:34:49.002728Z;0;3;14;6;21;13;6;2
cdabfdc5-ccfc-4a60-bf0e-a8566e443172;29;9;2;9;34;45;3;0.010532722;38.755.554;0.03448;0.000289049;26.666.666;Grover SAT Qiskit;pytket;48.355.554;ibmq;ibmq_lima;5;false;77441.73;88.351.195;2023-02-13 17:33:27.125211;ead0d92f-64fa-4c42-979c-fb75b7f4d66b;40;33793;OpenQASM;ae10971c-2bd2-41c0-8e1c-56745720d85e;0.7508744;17:33:25.849826Z;17:34:49.002728Z;0;3;14;6;21;13;6;2
a1e54188-751e-4279-9c38-fe276c982a47;27;9;2;9;29;40;3;0.010532722;38.755.554;0.03448;0.000289049;26.666.666;Grover SAT Qiskit;qiskit;48.355.554;ibmq;ibmq_lima;5;false;77441.73;88.351.195;2023-02-13 17:33:27.125569;ead0d92f-64fa-4c42-979c-fb75b7f4d66b;40;33794;openqasm;ae10971c-2bd2-41c0-8e1c-56745720d85e;0.67551637;17:33:25.849826Z;17:34:49.002728Z;0;3;14;6;21;13;6;2
5e04fe15-7148-4c59-b7e6-3b4c1b6fee64;27;9;2;9;34;45;3;0.010077906;5.137.778;0.02314;0.000193246;26.666.666;Grover SAT Qiskit;pytket;7.751.111;ibmq;ibmq_belem;5;false;82.227.195;109441.3;2023-02-13 17:33:27.126175;ead0d92f-64fa-4c42-979c-fb75b7f4d66b;39;33795;OpenQASM;ae10971c-2bd2-41c0-8e1c-56745720d85e;0.75343996;17:33:25.849826Z;17:34:49.002728Z;0;3;14;6;21;13;6;2
fc0b9ee5-1ec6-4282-a141-5dedd7547fd1;29;7;2;7;35;44;3;0.010077906;5.137.778;0.02314;0.000193246;26.666.666;Grover SAT Qiskit;qiskit;7.751.111;ibmq;ibmq_belem;5;false;82.227.195;109441.3;2023-02-13 17:33:27.126486;ead0d92f-64fa-4c42-979c-fb75b7f4d66b;39;33796;openqasm;ae10971c-2bd2-41c0-8e1c-56745720d85e;0.7272162;17:33:25.849826Z;17:34:49.002728Z;0;3;14;6;21;13;6;2
2e28dcfe-cdb4-4d27-ac61-fd038544e384;27;9;2;9;34;45;3;0.008876185;27.733.334;0.0454;0.000227056;26.666.666;Grover SAT Qiskit;pytket;33.422.223;ibmq;ibmq_quito;5;false;80774.33;88874.72;2023-02-13 17:33:27.126882;ead0d92f-64fa-4c42-979c-fb75b7f4d66b;63;33797;OpenQASM;ae10971c-2bd2-41c0-8e1c-56745720d85e;0.7637109;17:33:25.849826Z;17:34:49.002728Z;0;3;14;6;21;13;6;2
cab468ce-8327-491d-ae45-033f182b4fd2;26;7;2;7;33;42;3;0.008876185;27.733.334;0.0454;0.000227056;26.666.666;Grover SAT Qiskit;qiskit;33.422.223;ibmq;ibmq_quito;5;false;80774.33;88874.72;2023-02-13 17:33:27.127236;ead0d92f-64fa-4c42-979c-fb75b7f4d66b;63;33798;openqasm;ae10971c-2bd2-41c0-8e1c-56745720d85e;0.6992151;17:33:25.849826Z;17:34:49.002728Z;0;3;14;6;21;13;6;2
74f7c396-7466-4935-a816-0bade91eb3e3;29;9;2;9;34;45;3;0.006986336;35.022.223;0.02058;0.000222505;26.666.666;Grover SAT Qiskit;pytket;46.933.334;ibmq;ibmq_manila;5;false;199525.42;61.833.055;2023-02-13 17:33:27.133724;ead0d92f-64fa-4c42-979c-fb75b7f4d66b;46;33799;OpenQASM;ae10971c-2bd2-41c0-8e1c-56745720d85e;0.7930164;17:33:25.849826Z;17:34:49.002728Z;0;3;14;6;21;13;6;2
bddee768-1b44-4b24-b327-fae1cb3031a0;27;9;2;9;29;40;3;0.006986336;35.022.223;0.02058;0.000222505;26.666.666;Grover SAT Qiskit;qiskit;46.933.334;ibmq;ibmq_manila;5;false;199525.42;61.833.055;2023-02-13 17:33:27.134307;ead0d92f-64fa-4c42-979c-fb75b7f4d66b;46;33800;openqasm;ae10971c-2bd2-41c0-8e1c-56745720d85e;0.7516333;17:33:25.849826Z;17:34:49.002728Z;0;3;14;6;21;13;6;2
1fe87bdb-32b4-42d7-996c-08b21907a801;27;9;2;9;34;45;3;0.17723341;28.918.518;0.041814286;0.001109305;26.666.666;Grover SAT Qiskit;pytket;3.911.111;ibmq;ibm_nairobi;7;false;112.029.445;77633.33;2023-02-13 17:33:27.134815;ead0d92f-64fa-4c42-979c-fb75b7f4d66b;529;33801;OpenQASM;ae10971c-2bd2-41c0-8e1c-56745720d85e;0.76612204;17:33:25.849826Z;17:34:49.002728Z;0;3;14;6;21;13;6;2
e14254e0-b38c-4d27-9da7-d685bdd0d7e9;27;7;2;7;34;43;3;0.17723341;28.918.518;0.041814286;0.001109305;26.666.666;Grover SAT Qiskit;qiskit;3.911.111;ibmq;ibm_nairobi;7;false;112.029.445;77633.33;2023-02-13 17:33:27.135223;ead0d92f-64fa-4c42-979c-fb75b7f4d66b;529;33802;openqasm;ae10971c-2bd2-41c0-8e1c-56745720d85e;0.64216673;17:33:25.849826Z;17:34:49.002728Z;0;3;14;6;21;13;6;2
e980cc3d-8e00-4e33-9339-004dce603f43;29;9;2;9;34;45;3;0.007672268;28.977.777;0.042985715;0.000197488;26.666.666;Grover SAT Qiskit;pytket;3.768.889;ibmq;ibm_oslo;7;false;124.597.836;87725.29;2023-02-13 17:33:27.135489;ead0d92f-64fa-4c42-979c-fb75b7f4d66b;65;33803;OpenQASM;ae10971c-2bd2-41c0-8e1c-56745720d85e;0.7742346;17:33:25.849826Z;17:34:49.002728Z;0;3;14;6;21;13;6;2
e1f99eed-fb9d-435c-afed-9ade26a82083;26;9;2;9;26;37;3;0.007672268;28.977.777;0.042985715;0.000197488;26.666.666;Grover SAT Qiskit;qiskit;3.768.889;ibmq;ibm_oslo;7;false;124.597.836;87725.29;2023-02-13 17:33:27.135713;ead0d92f-64fa-4c42-979c-fb75b7f4d66b;65;33804;openqasm;ae10971c-2bd2-41c0-8e1c-56745720d85e;0.73663944;17:33:25.849826Z;17:34:49.002728Z;0;3;14;6;21;13;6;2
7f1c5cbf-72f8-47ac-9b5f-6ee54d0a47eb;14;6;2;6;13;21;3;0;0;0;0;0;Grover SAT Qiskit;qiskit;0;ibmq;ibmq_qasm_simulator;32;true;0;0;2023-02-13 17:35:13.314918;f73a012d-2e8a-4019-aa33-b85540dc9453;2;33806;openqasm;1011e757-e8ad-4b6c-8cc4-1aa57c0ceb21;;17:35:11.786931Z;17:36:35.970055Z;0;3;14;6;21;13;6;2
f99d2d23-fc2c-42cf-8720-f912dc11db09;29;9;2;9;34;45;3;0.010532722;38.755.554;0.03448;0.000289049;26.666.666;Grover SAT Qiskit;pytket;48.355.554;ibmq;ibmq_lima;5;false;77441.73;88.351.195;2023-02-13 17:35:13.315820;f73a012d-2e8a-4019-aa33-b85540dc9453;40;33807;OpenQASM;1011e757-e8ad-4b6c-8cc4-1aa57c0ceb21;0.75107664;17:35:11.786931Z;17:36:35.970055Z;0;3;14;6;21;13;6;2
47c777d9-bb38-44fe-873a-50778b03b30f;26;9;2;9;26;37;3;0.010532722;38.755.554;0.03448;0.000289049;26.666.666;Grover SAT Qiskit;qiskit;48.355.554;ibmq;ibmq_lima;5;false;77441.73;88.351.195;2023-02-13 17:35:13.316412;f73a012d-2e8a-4019-aa33-b85540dc9453;40;33808;openqasm;1011e757-e8ad-4b6c-8cc4-1aa57c0ceb21;0.6805374;17:35:11.786931Z;17:36:35.970055Z;0;3;14;6;21;13;6;2
