id;qpu_selection_job_id;circuit_name;qpu;compiler;result;shots;histogram_intersection_value;analyzed_width;analyzed_depth;analyzed_multi_qubit_gate_depth;analyzed_total_number_of_operations;analyzed_number_of_single_qubit_gates;analyzed_number_of_multi_qubit_gates;analyzed_number_of_measurement_operations;avg_single_qubit_gate_error;avg_multi_qubit_gate_error;avg_single_qubit_gate_time;avg_multi_qubit_gate_time;avg_readout_error;t1;t2;queue_size;original_width;original_depth;original_multi_qubit_gate_depth;original_total_number_of_operations;original_number_of_single_qubit_gates;original_number_of_multi_qubit_gates;original_number_of_measurement_operations
eff0f1e6-50d1-4fca-baf1-2087987f4406;06fc351e-48f7-4118-bcd1-de1bce214d23;randomzedCircuit15Qubits6-rb_length_0_seed_1narrow1;ibmq_mumbai;qiskit;{000000000000000=5297, 000000000000001=88, 000000000000010=494, 000000000000011=55, 000000000000100=27, 000000000000101=1, 000000000000110=1, 000000000000111=1, 000000000001000=70, 000000000001010=2, 000000000001011=1, 000000000010000=33, 000000000010010=5, 000000000010011=1, 000000000011000=1, 000000000100000=33, 000000000100010=2, 000000000100011=1, 000000000101000=1, 000000001000000=69, 000000001000001=2, 000000001000010=5, 000000001001000=2, 000000001010000=2, 000000010000000=79, 000000010000001=1, 000000010000010=11, 000000010000011=1, 000000010000110=1, 000000010001000=2, 000000010010000=1, 000000011000000=1, 000000011000010=1, 000000100000000=88, 000000100000001=3, 000000100000010=9, 000000100100010=1, 000000101000000=1, 000000110000000=20, 000000110000001=1, 000000110000100=1, 000001000000000=32, 000001000000001=3, 000001000000010=3, 000001000000011=2, 000001000001000=2, 000001001000010=1, 000001100000000=1, 000010000000000=1064, 000010000000001=17, 000010000000010=95, 000010000000011=8, 000010000000100=8, 000010000000101=1, 000010000000110=1, 000010000001000=11, 000010000001010=3, 000010000010000=6, 000010000010001=1, 000010000010010=1, 000010000100000=3, 000010000100010=1, 000010001000000=13, 000010001000001=1, 000010001000010=2, 000010010000000=17, 000010010000001=1, 000010010000010=2, 000010010001010=1, 000010100000000=18, 000010100000010=1, 000010110000000=4, 000010110000001=1, 000010110000010=2, 000011000000000=3, 000100000000000=91, 000100000000010=7, 000100000000011=1, 000100000001000=2, 000100001000000=2, 000100001000010=1, 000100010000000=1, 000100010000010=1, 000100100000000=2, 000101000000001=1, 000110000000000=36, 000110000000010=2, 000110001000000=1, 000110010000000=1, 000110100000000=1, 001000000000000=86, 001000000000001=5, 001000000000010=12, 001000000000011=1, 001000000001000=2, 001000001000000=2, 001000010000000=2, 001000100000000=3, 001000100000010=1, 001000100100000=1, 001010000000000=21, 001010000000010=2, 001010010000000=1, 001010010000010=1, 001100000000000=1, 001100000000010=1, 001110000000000=1, 010000000000000=38, 010000000000010=5, 010000000000011=2, 010000000001000=1, 010000001000000=3, 010000010000000=1, 010000110000000=1, 010001010000000=1, 010010000000000=7, 010010000000010=2, 010010100000000=1, 010100000000000=1, 011000000000000=1, 100000000000000=48, 100000000000010=6, 100000000000100=2, 100000010000000=2, 100000100000000=1, 100000100000001=1, 100010000000000=27, 100100000000000=1, 110000000000000=1};8192;0;14;21;4;121;96;10;15;0.000575579;0.04551108;26.666.666;43.733.334;0.03230741;117984.44;164669.48;0;14;17;4;123;98;10;15
e2b24339-868a-4303-a053-69cb5e6b7e45;0c45b0c7-7742-4685-9ea2-3ca0069cbb45;randomzedCircuit10Qubits15-rb_length_0_seed_7;Aria 1;pytket;{0000000000=1022, 0010000000=2};1024;0.998046875;10;39;28;130;70;50;10;0.0001;0.0109;135000;600000;0.0118;99999998000;1000000000;0;10;51;40;144;68;66;10
0b4283e9-d202-4714-9e4b-0a22305826a0;ede21dc7-51a5-48ae-a671-1a33db8029fe;randomzedCircuit15Qubits11-rb_length_0_seed_2narrow1;ibmq_kolkata;qiskit;{000000000000000=6596, 000000000000001=79, 000000000000010=87, 000000000000011=58, 000000000000100=43, 000000000000110=2, 000000000001000=24, 000000000010000=66, 000000000010001=3, 000000000010011=2, 000000000100000=40, 000000001000000=113, 000000001000001=3, 000000001000010=2, 000000001000011=1, 000000001001000=1, 000000001100000=2, 000000010000000=137, 000000010000001=1, 000000010000010=2, 000000010000011=5, 000000010001000=1, 000000010010000=2, 000000011000000=2, 000000100000000=74, 000000100000001=6, 000000100000010=2, 000000100000011=2, 000000100000100=1, 000000100001000=1, 000000100100000=1, 000000110000000=44, 000000110000010=2, 000000110000011=2, 000000110001000=1, 000000110011000=1, 000000110100000=1, 000000111000000=1, 000001000000000=251, 000001000000001=2, 000001000000010=4, 000001000000011=3, 000001000000100=2, 000001000010000=1, 000001000100000=3, 000001001000000=5, 000001010000000=8, 000001100000000=5, 000001110000000=3, 000010000000000=114, 000010000000001=1, 000010000000011=2, 000010000010000=2, 000010000010001=1, 000010000100000=1, 000010001000000=2, 000010100000000=1, 000011000000000=3, 000100000000000=80, 000100000000001=4, 000100000000010=2, 000100000000011=2, 000100001000000=2, 000100010000000=3, 000100100000000=1, 000100110000000=2, 000101000000000=4, 000110000000000=32, 000110000010000=1, 000110001000000=1, 000111000000000=1, 001000000000000=24, 001000000000010=1, 001000000001000=1, 001000000100000=1, 001000001000000=1, 001100000000000=1, 001110000000000=2, 010000000000000=97, 010000000010000=2, 010000000100000=1, 010000001000000=3, 010000010000000=2, 010000010100000=1, 010000100000000=2, 010001000000000=5, 010010000000000=4, 010100000000000=2, 011000000000000=1, 100000000000000=63, 100000000000001=2, 100000000000010=1, 100000000000100=1, 100000000001000=1, 100000000100000=1, 100000001000000=1, 100000001100000=1, 100000010000000=2, 100001000000000=3, 100001000001000=1, 100100000000000=1, 100110000000000=1, 110000000000000=2};8192;0.805175781;15;25;4;124;101;8;15;0.027989877;0.18615422;26.666.666;4.375.873;0.022996297;101.693.586;75529.14;0;15;17;4;113;90;8;15
fb952539-c82d-41aa-b538-586cf214c963;ede21dc7-51a5-48ae-a671-1a33db8029fe;randomzedCircuit15Qubits11-rb_length_0_seed_2narrow1;ibmq_mumbai;qiskit;{000000000000000=5344, 000000000000001=1104, 000000000000010=75, 000000000000011=66, 000000000000100=64, 000000000000101=11, 000000000000110=1, 000000000000111=1, 000000000001000=24, 000000000001001=3, 000000000001011=1, 000000000001100=1, 000000000010000=33, 000000000010001=6, 000000000011000=1, 000000000100000=59, 000000000100001=11, 000000001000000=67, 000000001000001=5, 000000001000010=1, 000000001000100=1, 000000010000000=64, 000000010000001=15, 000000010000010=2, 000000010001000=1, 000000011000000=3, 000000100000000=127, 000000100000001=30, 000000100000010=3, 000000100000011=1, 000000100001000=1, 000000100100000=1, 000000110000000=23, 000000110000001=5, 000000110010000=1, 000000110100000=1, 000001000000000=64, 000001000000001=12, 000001000000010=2, 000001000000100=1, 000001000100000=1, 000001001000000=1, 000001010000000=2, 000001100000000=1, 000010000000000=85, 000010000000001=29, 000010000000010=1, 000010000000011=2, 000010000000100=1, 000010001000000=1, 000010001000001=1, 000010010000000=3, 000010100000000=1, 000010110000000=1, 000011000000000=1, 000100000000000=472, 000100000000001=99, 000100000000010=7, 000100000000011=8, 000100000000100=11, 000100000001000=2, 000100000010000=2, 000100000010001=1, 000100000100000=10, 000100000100001=7, 000100000100010=1, 000100001000000=2, 000100001000001=1, 000100001000010=1, 000100010000000=9, 000100010000001=1, 000100100000000=11, 000100100000001=2, 000100100000010=1, 000100101000000=1, 000100110000000=3, 000101000000000=5, 000101000001001=1, 000110000000000=35, 000110000000001=3, 000110000000010=1, 000110000000100=1, 000110100000001=1, 001000000000000=22, 001000000000001=6, 001000000000010=2, 001000000000101=1, 001000100000000=2, 001010000000000=1, 001100000000000=1, 001100001000000=1, 001100010000000=1, 001110000000100=1, 010000000000000=16, 010000000000001=5, 010001000000000=1, 010010000000011=1, 010100000000000=1, 010100001000001=1, 010110000100000=1, 100000000000000=39, 100000000000001=9, 100000000000010=1, 100000000100000=1, 100000001000000=1, 100000010000000=1, 100000010000001=2, 100000100000000=4, 100001000000000=1, 100010000000000=1, 100100000000000=1, 110100000000000=1};8192;0.65234375;15;24;4;127;104;8;15;0.000575579;0.04551108;26.666.666;43.733.334;0.03230741;117984.44;164669.48;0;15;17;4;113;90;8;15
352005bf-d858-41f7-b06d-630ab55aecb3;ede21dc7-51a5-48ae-a671-1a33db8029fe;randomzedCircuit15Qubits11-rb_length_0_seed_2narrow1;ibm_cusco;qiskit;{000000000000000=6077, 000000000000001=524, 000000000000010=128, 000000000000011=125, 000000000000100=72, 000000000000101=7, 000000000000110=2, 000000000000111=1, 000000000001000=65, 000000000001001=6, 000000000001010=1, 000000000010000=220, 000000000010001=15, 000000000010010=5, 000000000010011=6, 000000000011000=3, 000000000011001=1, 000000000100000=32, 000000000100001=1, 000000000100010=1, 000000000110000=1, 000000001000000=47, 000000001000001=4, 000000001000010=2, 000000001000100=2, 000000001010000=2, 000000001010001=1, 000000001100000=1, 000000010000000=150, 000000010000001=16, 000000010000010=4, 000000010000011=2, 000000010000100=2, 000000010001000=1, 000000010010000=6, 000000100000000=58, 000000100000001=8, 000000100000010=1, 000000100000011=1, 000000100010000=4, 000000100010001=1, 000000100100010=1, 000000101010000=1, 000000110000000=29, 000000110000001=2, 000000110000100=1, 000000110010000=3, 000001000000000=67, 000001000000001=14, 000001000000010=1, 000001000000011=1, 000001000010000=1, 000001000100000=2, 000001010000000=1, 000001100000000=4, 000001100000010=1, 000010000000000=102, 000010000000001=8, 000010000000010=3, 000010000000011=2, 000010000000110=1, 000010000001000=1, 000010000010000=3, 000010000010011=1, 000010010000000=1, 000010100000000=1, 000011000000000=1, 000100000000000=93, 000100000000001=9, 000100000000010=3, 000100000000011=5, 000100000010000=3, 000100000100011=1, 000100000101000=1, 000100010000000=4, 000100100000000=1, 000100110000000=1, 000110000000000=19, 000110000000001=1, 000110000010000=2, 001000000000000=36, 001000000000001=2, 001000000000011=3, 001000000000100=1, 001000000010000=1, 001000000010100=1, 001000010000100=1, 001000100000000=1, 001010000000000=1, 010000000000000=66, 010000000000001=9, 010000000000010=8, 010000000000011=7, 010000000000100=4, 010000000010000=2, 010000001000000=1, 010001000000000=1, 010001000000001=1, 010010000000011=1, 010100000000000=1, 100000000000000=30, 100000000000001=4, 100000000000010=1, 100000000000011=1, 100000000000100=1, 100000000010000=2, 100010000000000=2, 100100000000000=1};8192;0.741821289;15;34;4;157;134;8;15;0.001394936;0.08647047;33;48.722.223;0.060439896;131906.12;99224.62;2;15;17;4;113;90;8;15
af7e2485-f869-4154-9601-53fbe4b4f583;ede21dc7-51a5-48ae-a671-1a33db8029fe;randomzedCircuit15Qubits11-rb_length_0_seed_2narrow1;ibmq_mumbai;pytket;{000000000000000=6112, 000000000000001=78, 000000000000010=103, 000000000000011=17, 000000000000100=62, 000000000000101=1, 000000000000110=2, 000000000001000=25, 000000000010000=23, 000000000010001=1, 000000000010010=1, 000000000100000=52, 000000000100100=1, 000000001000000=47, 000000001001000=1, 000000001010000=2, 000000001011000=1, 000000001100000=1, 000000010000000=88, 000000010000001=1, 000000010000010=4, 000000010000011=2, 000000010100000=2, 000000011000000=1, 000000100000000=322, 000000100000001=5, 000000100000010=8, 000000100000011=1, 000000100000100=3, 000000100001000=1, 000000100010000=1, 000000100010001=1, 000000100100000=2, 000000100100010=1, 000000101000000=2, 000000110000000=19, 000000110000001=1, 000000110000100=1, 000001000000000=439, 000001000000001=3, 000001000000010=7, 000001000000011=4, 000001000000100=9, 000001000000101=1, 000001000001000=3, 000001000001010=1, 000001001000000=5, 000001001001000=1, 000001010000000=6, 000001100000000=25, 000001100000001=1, 000001100000010=1, 000001100000100=2, 000010000000000=70, 000010000000001=2, 000010000000010=2, 000010000000011=1, 000010001000000=1, 000010001000001=1, 000010010000000=1, 000010010000010=1, 000010100000000=4, 000010100000010=1, 000011000000000=8, 000011001000000=1, 000100000000000=91, 000100000000011=1, 000100000001000=1, 000100001000010=2, 000100100000000=4, 000100100000001=1, 000100100000100=1, 000100110000000=1, 000101000000000=4, 000101000010000=1, 000110000000000=17, 000110100000000=1, 000111000000000=1, 001000000000000=51, 001000000000001=1, 001000000100000=1, 001000001000000=2, 001000010100000=1, 001000100000000=2, 001001000000000=1, 001001000000010=1, 010000000000000=256, 010000000000001=7, 010000000000010=7, 010000000000100=1, 010000000001000=2, 010000000100000=1, 010000001000000=4, 010000010000000=3, 010000100000000=13, 010001000000000=19, 010001001000000=1, 010001010000000=1, 010001100000000=1, 010010000000000=3, 010100000000000=4, 010100100000000=1, 010110000000000=1, 011000000000000=2, 100000000000000=64, 100000000000001=1, 100000000000011=1, 100000100000000=4, 100001000000000=5, 100001000000100=1, 100001110000000=1, 100010000000000=2, 110000000000000=2, 110010000000000=1};8192;0.74609375;15;9;2;82;61;6;15;0.000575579;0.04551108;26.666.666;43.733.334;0.03230741;117984.44;164669.48;0;15;17;4;113;90;8;15
0b2c4127-cd6a-4876-80bc-ec66d1d07486;ede21dc7-51a5-48ae-a671-1a33db8029fe;randomzedCircuit15Qubits11-rb_length_0_seed_2narrow1;ibmq_kolkata;pytket;{000000000000000=5396, 000000000000001=68, 000000000000010=61, 000000000000011=27, 000000000000100=31, 000000000001000=79, 000000000001001=1, 000000000010000=53, 000000000010011=1, 000000000010100=1, 000000000011000=2, 000000000100000=626, 000000000100001=9, 000000000100010=5, 000000000100011=3, 000000000100100=2, 000000000101000=8, 000000000110000=10, 000000001000000=92, 000000001000001=2, 000000001000010=1, 000000001000011=2, 000000001010000=1, 000000001100000=6, 000000001100010=1, 000000010000000=80, 000000010000010=1, 000000010100000=9, 000000100000000=48, 000000100000001=3, 000000100100000=6, 000000100100001=1, 000000101000000=2, 000000101000001=2, 000000110000000=20, 000000110100000=2, 000001000000000=45, 000001000000001=1, 000001000000011=1, 000001000000100=1, 000001000001000=1, 000001000010000=1, 000001000100000=3, 000001001000000=1, 000001110000000=1, 000010000000000=135, 000010000000001=3, 000010000000010=1, 000010000000011=1, 000010000000100=1, 000010000001000=3, 000010000010000=3, 000010000100000=19, 000010000101000=1, 000010000110010=1, 000010001000000=1, 000010001100001=1, 000010010000000=1, 000010010100000=1, 000010100000000=1, 000010110000000=1, 000011000000000=2, 000011000000100=1, 000100000000000=61, 000100000000001=2, 000100000000010=9, 000100000000011=9, 000100000001000=1, 000100000100000=8, 000100000100001=1, 000100010000000=2, 000101000000000=1, 000110000000000=24, 000110000000001=2, 000110000000010=2, 000110000000011=7, 000110000001000=1, 000110000100000=1, 000110001000010=1, 000110010000010=1, 001000000000000=600, 001000000000001=7, 001000000000010=7, 001000000000011=4, 001000000000100=7, 001000000001000=4, 001000000010000=10, 001000000100000=65, 001000000110000=1, 001000001000000=17, 001000001000001=1, 001000010000000=11, 001000010100000=1, 001000100000000=11, 001000100100000=1, 001000110000000=2, 001001000000000=7, 001001000010011=1, 001001000100000=1, 001010000000000=22, 001010001000000=1, 001010100000000=1, 001010110000010=1, 001011000000001=1, 001100000000000=10, 001100000000010=1, 001100000001000=1, 001100000010000=1, 001100000100000=1, 001100010000000=1, 001110000000000=1, 001110000000011=1, 010000000000000=179, 010000000000001=5, 010000000000010=1, 010000000000011=1, 010000000000100=3, 010000000001000=1, 010000000100000=27, 010000000110000=1, 010000001000000=5, 010000010000000=2, 010000010000011=1, 010000100000000=1, 010000110000000=3, 010000110100000=1, 010001000000000=4, 010001000100010=1, 010001010000000=1, 010010000000000=7, 010010000000010=1, 010010001000000=1, 010100000000000=4, 010100000100000=1, 011000000000000=20, 011000000000100=1, 011000000001000=1, 011000000100000=4, 011010000000000=1, 011100000000000=1, 011100000100000=1, 100000000000000=56, 100000000000001=1, 100000000000100=1, 100000000001000=1, 100000000010000=2, 100000000100000=5, 100000001000000=1, 100000001100000=2, 100000100000000=1, 100001000000000=2, 100001010000000=1, 100100000000000=1, 100100000000010=1, 100100000100000=1, 101000000000000=7, 110000000000000=1};8192;0.658691406;15;9;2;82;61;6;15;0.027989877;0.18615422;26.666.666;4.375.873;0.022996297;101.693.586;75529.14;0;15;17;4;113;90;8;15
9f996613-3537-4a48-a382-40e9764ad4ef;cb9d748d-2f3c-4f87-99ff-cd21c6972ad0;pattern0-2_3-1nCliffs10seed2;Aria 1;qiskit;{0000=393, 0001=54, 0010=444, 0011=80, 0100=9, 0110=5, 0111=2, 1000=8, 1001=1, 1010=12, 1011=2, 1100=4, 1110=9, 1111=2};1024;0.383789063;4;70;18;198;160;34;4;0.0001;0.0109;135000;600000;0.0118;99999998000;1000000000;115;4;85;18;244;206;34;4
88419b55-581f-48dd-96d2-89af5d5e87b2;06fc351e-48f7-4118-bcd1-de1bce214d23;randomzedCircuit15Qubits6-rb_length_0_seed_1narrow1;ibmq_kolkata;pytket;{000000000000000=5687, 000000000000001=47, 000000000000010=69, 000000000000011=15, 000000000000100=23, 000000000000101=1, 000000000000111=1, 000000000001000=83, 000000000001010=1, 000000000001100=1, 000000000010000=59, 000000000010001=2, 000000000011000=2, 000000000100000=387, 000000000100001=3, 000000000100010=5, 000000000100100=4, 000000000101000=4, 000000000110000=2, 000000000110001=1, 000000001000000=94, 000000001000001=1, 000000001000011=1, 000000001000100=1, 000000001010000=2, 000000001100000=7, 000000010000000=41, 000000010001000=1, 000000010100000=4, 000000100000000=43, 000000100000001=4, 000000100000010=1, 000000100001000=2, 000000100010000=2, 000000100010001=1, 000000100110011=1, 000000101100000=1, 000000110000000=9, 000000110000011=2, 000000110010000=1, 000000110100000=1, 000001000000000=50, 000001000001000=1, 000001000010000=1, 000001000100000=4, 000001000100001=1, 000001001000000=2, 000010000000000=154, 000010000000001=2, 000010000000010=12, 000010000000011=1, 000010000000100=2, 000010000000110=1, 000010000001000=1, 000010000100000=9, 000010000100010=2, 000010001010000=1, 000010100000000=3, 000010110000000=1, 000010110000100=1, 000011000000000=1, 000100000000000=82, 000100000000001=2, 000100000000010=21, 000100000000011=1, 000100000010000=1, 000100000100000=4, 000100000100010=2, 000100001000000=1, 000100110000010=1, 000110000000000=18, 000110000000010=2, 000110000100000=2, 000110001000000=2, 000111010000000=1, 001000000000000=663, 001000000000001=6, 001000000000010=12, 001000000000011=1, 001000000000100=4, 001000000001000=13, 001000000010000=7, 001000000010010=1, 001000000100000=44, 001000000100001=1, 001000000100010=1, 001000000100100=2, 001000000110000=2, 001000001000000=14, 001000001001000=2, 001000001100000=1, 001000010000000=6, 001000011000011=1, 001000100000000=8, 001000100000011=1, 001000100100001=1, 001000110000000=1, 001000110000011=1, 001000110010000=1, 001001000000000=6, 001001000100000=1, 001001010000000=1, 001010000000000=22, 001010000000010=3, 001010000001000=2, 001010000100000=3, 001010000100010=1, 001010001001000=1, 001010010000000=2, 001100000000000=13, 001100000000010=3, 001100000100000=1, 001100000100010=2, 001100110000010=1, 001110000000000=3, 001110100000000=1, 010000000000000=197, 010000000000001=1, 010000000000010=5, 010000000000011=1, 010000000001000=2, 010000000010000=1, 010000000100000=8, 010000000100011=1, 010000001000000=1, 010000010000000=2, 010000100000000=4, 010000100100000=1, 010000110000001=1, 010001000000000=2, 010010000000000=6, 010010000000010=1, 010100000000000=2, 010100100000001=1, 010110000000000=1, 010110000000010=2, 011000000000000=22, 011000000010000=2, 011010000000000=2, 011100000000000=2, 100000000000000=36, 100000000000001=1, 100000000010000=1, 100000000100000=2, 100000100000000=2, 100010000100000=1, 100100000000010=1, 100100000100000=1, 101000000000000=9, 101000000100000=1, 110000000000000=2};8192;0.694213867;15;12;2;94;73;6;15;0.027989877;0.18615422;26.666.666;4.375.873;0.022996297;101.693.586;75529.14;1;14;17;4;123;98;10;15
0be0bcad-2420-4b4c-8907-025fd29eb197;06fc351e-48f7-4118-bcd1-de1bce214d23;randomzedCircuit15Qubits6-rb_length_0_seed_1narrow1;ibmq_mumbai;pytket;{000000000000000=6102, 000000000000001=58, 000000000000010=161, 000000000000011=8, 000000000000100=66, 000000000000101=1, 000000000000110=1, 000000000001000=24, 000000000001001=1, 000000000001010=1, 000000000001011=1, 000000000001100=1, 000000000010000=28, 000000000010001=2, 000000000010100=1, 000000000011000=1, 000000000100000=40, 000000000100001=1, 000000000100010=4, 000000000100100=1, 000000001000000=50, 000000001000010=3, 000000001000100=1, 000000001100000=1, 000000010000000=52, 000000010000001=1, 000000010000010=1, 000000010001000=1, 000000011000000=1, 000000100000000=345, 000000100000001=3, 000000100000010=8, 000000100000100=9, 000000100001000=4, 000000100010000=1, 000000100100000=1, 000000101000000=1, 000000101010000=1, 000000110000000=12, 000000111000000=1, 000001000000000=426, 000001000000001=4, 000001000000010=9, 000001000000011=2, 000001000000100=4, 000001000001000=1, 000001000010000=2, 000001000100000=2, 000001001000000=4, 000001010000000=8, 000001100000000=27, 000001100000010=2, 000001100001000=1, 000001110000000=1, 000010000000000=76, 000010000000001=2, 000010000000010=2, 000010000000100=2, 000010001000000=1, 000010010000000=1, 000010100000000=5, 000010100100000=1, 000011000000000=9, 000100000000000=70, 000100000000001=1, 000100010000000=1, 000100100000000=8, 000100100000010=1, 000101000000000=6, 000101000000010=1, 000110000000000=17, 000110000000010=1, 000110100000000=2, 000111000000000=1, 001000000000000=59, 001000000000001=1, 001000000000010=4, 001000000000100=1, 001000000010000=1, 001000010000000=1, 001000100000000=3, 001001000000000=7, 001001010000000=1, 001010000000000=1, 001101000000000=1, 010000000000000=248, 010000000000001=2, 010000000000010=8, 010000000000100=4, 010000000001000=2, 010000000010000=1, 010000000100000=2, 010000001000000=2, 010000010000000=3, 010000100000000=16, 010000110000000=1, 010001000000000=20, 010001000010000=1, 010001010000000=1, 010001100000000=2, 010010000000000=4, 010100000000000=3, 010100000000001=1, 010100100000000=1, 010101000000000=1, 011000000000000=4, 100000000000000=65, 100000000000010=6, 100000000000100=1, 100000100000000=2, 100000100000010=1, 100001000000000=1, 100001000000010=1, 100100000000000=2, 101000000000000=1, 110000000000000=3, 110001000000010=1};8192;0.744873047;15;12;2;94;73;6;15;0.000575579;0.04551108;26.666.666;43.733.334;0.03230741;117984.44;164669.48;0;14;17;4;123;98;10;15
cd43509b-6d08-42f7-858e-5316581805ee;0131d8d1-3427-4c4e-b3bd-ee81729f8fd6;randomzedCircuit15Qubits21-rb_length_0_seed_4narrow1;ibmq_mumbai;qiskit;{000100000010000=5491, 000100000010001=82, 000100000010010=1109, 000100000010011=60, 000100000011000=63, 000100000011010=13, 000100000011011=1, 000100000110000=65, 000100000110001=1, 000100000110010=11, 000100000110011=1, 000100000111000=1, 000100001010000=41, 000100001010010=12, 000100001010011=1, 000100001011000=1, 000100010010000=146, 000100010010001=2, 000100010010010=31, 000100010011000=2, 000100010011011=1, 000100010110010=1, 000100011010000=1, 000100100010000=94, 000100100010001=2, 000100100010010=18, 000100100010011=2, 000100100011010=1, 000100100110000=2, 000100101010000=1, 000100110010000=36, 000100110010010=8, 000100111010000=2, 000100111010010=1, 000101000010000=22, 000101000010001=1, 000101000010010=2, 000101000010011=1, 000101010010000=1, 000101010010010=1, 000110000010000=491, 000110000010001=11, 000110000010010=111, 000110000010011=5, 000110000011000=3, 000110000110000=9, 000110000110010=2, 000110000111000=1, 000110001010000=4, 000110001010001=1, 000110001010010=1, 000110010010000=8, 000110010010010=5, 000110010010011=2, 000110100010000=10, 000110100010010=3, 000110110010000=5, 000111000010000=1, 000111010010010=1, 001100000010000=49, 001100000010010=14, 001100000010011=2, 001100000011000=1, 001100000110000=2, 001100010010010=1, 001100100010010=1, 001100110010010=1, 001110000010000=1, 001110000010010=1, 010100000010000=46, 010100000010010=6, 010100000110000=1, 010100001010000=1, 010100010010000=1, 010101000010000=1, 010110000010000=8, 010110000011000=1, 011100000010000=1, 100100000010000=32, 100100000010001=1, 100100000010010=9, 100110000010000=2, 100110000010010=3};8192;0;15;24;4;139;112;12;15;0.000575579;0.04551108;26.666.666;43.733.334;0.03230741;117984.44;164669.48;0;15;21;4;141;114;12;15
0b48303b-c455-499d-b9e9-07e20a4dc058;0131d8d1-3427-4c4e-b3bd-ee81729f8fd6;randomzedCircuit15Qubits21-rb_length_0_seed_4narrow1;ibm_cusco;qiskit;{000000000000000=5661, 000000000000001=694, 000000000000010=322, 000000000000011=196, 000000000000100=49, 000000000000101=9, 000000000000110=2, 000000000000111=2, 000000000001000=52, 000000000001001=7, 000000000001010=6, 000000000001011=3, 000000000010000=130, 000000000010001=15, 000000000010010=11, 000000000010011=8, 000000000010100=2, 000000000100000=67, 000000000100001=11, 000000000100010=9, 000000000100011=1, 000000000100100=1, 000000000101000=1, 000000000110000=2, 000000001000000=29, 000000001000001=6, 000000001000010=1, 000000001000100=2, 000000010000000=171, 000000010000001=19, 000000010000010=11, 000000010000011=6, 000000010000100=2, 000000010001000=2, 000000010010000=1, 000000010010010=1, 000000010100000=3, 000000010100011=1, 000000100000000=74, 000000100000001=9, 000000100000010=3, 000000100000011=2, 000000100000100=1, 000000100010000=1, 000000100010011=1, 000000110000000=45, 000000110000001=6, 000000110000010=3, 000000110000011=3, 000000110001011=1, 000001000000000=24, 000001000000001=5, 000001000000010=1, 000010000000000=88, 000010000000001=11, 000010000000010=6, 000010000000011=3, 000010000000100=1, 000010000001000=1, 000010000010000=1, 000010010000000=6, 000010010000010=1, 000010100000000=1, 000100000000000=115, 000100000000001=9, 000100000000010=2, 000100000000011=3, 000100000000110=1, 000100000010000=1, 000100000100000=1, 000100001000000=1, 000100010000000=1, 000100010000011=1, 000100100000000=2, 000100110000000=1, 000101000100000=1, 000110000000000=30, 000110000000001=4, 000110000000010=1, 000110000010000=1, 000110000100000=1, 000110010000000=2, 001000000000000=30, 001000000000001=5, 001000000000010=3, 001000000000011=1, 001000100010000=1, 001001000000000=1, 001010000000000=1, 001100000000000=2, 010000000000000=65, 010000000000001=14, 010000000000010=3, 010000000000011=6, 010000000010000=2, 010000001000000=3, 010000010000000=2, 010010000000000=1, 010100000000000=1, 010100100000000=1, 010110000000001=1, 011000000000000=1, 100000000000000=40, 100000000000001=6, 100000000000010=2, 100000000000100=1, 100000000010000=1, 100000000100000=1, 100000001000000=2, 100000100000001=1, 100010000000010=1, 100100000000000=1};8192;0.691040039;15;35;4;195;168;12;15;0.001394936;0.08647047;33;48.722.223;0.060439896;131906.12;99224.62;0;15;21;4;141;114;12;15
